timestamp,zone,crowd_count,zone_capacity,density_ratio,avg_wait_time,entry_rate,exit_rate,temperature,hour,day_of_week,event_type,risk_level
2025-01-02 19:00:00,Prayer Area,241,800,0.301,9.3,47,57,28.5,19,3,Normal Day,Low
2025-01-02 19:10:00,Main Hall,229,4000,0.057,6.7,30,32,34.8,19,3,Maintenance Window,Low
2025-01-02 19:20:00,Service Corridor,324,500,0.648,18.2,88,66,33.3,19,3,Peak Hour,High
2025-01-02 19:30:00,Gate A,725,1000,0.725,13.6,114,118,33.2,19,3,Special Event,Medium
2025-01-02 19:40:00,Gate B,720,1000,0.72,24.5,75,59,33.7,19,3,Peak Hour,High
2025-01-02 19:50:00,Gate A,666,1000,0.666,20.4,87,77,28.7,19,3,Peak Hour,High
2025-01-02 20:00:00,Service Corridor,246,500,0.492,14.9,92,51,23.4,20,3,Peak Hour,Low
2025-01-02 20:10:00,Gate A,128,1000,0.128,5.7,43,33,31.2,20,3,Maintenance Window,Low
2025-01-02 20:20:00,Food Court,473,1200,0.394,10.6,49,70,32.0,20,3,Normal Day,Low
2025-01-02 20:30:00,Gate B,559,1000,0.559,20.5,111,99,30.8,20,3,Special Event,High
2025-01-02 20:40:00,Emergency Exit,288,600,0.48,15.3,88,82,34.9,20,3,Weather Disruption,Medium
2025-01-02 20:50:00,Prayer Area,244,800,0.305,12.9,95,125,29.9,20,3,Weather Disruption,Medium
2025-01-02 21:00:00,Gate A,461,1000,0.461,14.4,48,45,24.7,21,3,Peak Hour,Medium
2025-01-02 21:10:00,Emergency Exit,327,600,0.545,19.1,66,48,27.2,21,3,Weather Disruption,High
2025-01-02 21:20:00,Service Corridor,164,500,0.328,12.6,66,36,27.2,21,3,Peak Hour,Medium
2025-01-02 21:30:00,Emergency Exit,279,600,0.465,16.1,57,60,38.7,21,3,Weather Disruption,Medium
2025-01-02 21:40:00,Gate B,387,1000,0.387,14.0,79,30,44.0,21,3,Weather Disruption,Low
2025-01-02 21:50:00,Parking Area,1133,1500,0.755,19.7,81,49,35.1,21,3,Special Event,High
2025-01-02 22:00:00,Emergency Exit,349,600,0.582,13.2,88,56,34.3,22,3,Special Event,High
2025-01-02 22:10:00,Parking Area,647,1500,0.431,10.9,96,57,38.0,22,3,Peak Hour,Medium
2025-01-02 22:20:00,Gate B,366,1000,0.366,9.6,51,55,31.9,22,3,Weather Disruption,Low
2025-01-02 22:30:00,Emergency Exit,43,600,0.072,3.3,25,10,40.0,22,3,Normal Day,Low
2025-01-02 22:40:00,Gate B,266,1000,0.266,7.9,73,43,34.5,22,3,Peak Hour,Low
2025-01-02 22:50:00,Main Hall,614,4000,0.153,7.9,24,20,28.8,22,3,Maintenance Window,Low
2025-01-02 23:00:00,Gate B,303,1000,0.303,10.4,41,57,28.8,23,3,Normal Day,Low
2025-01-02 23:10:00,Parking Area,717,1500,0.478,10.5,66,35,31.1,23,3,Normal Day,Medium
2025-01-02 23:20:00,Main Hall,2327,4000,0.582,15.1,97,77,26.1,23,3,Special Event,High
2025-01-02 23:30:00,Food Court,563,1200,0.469,11.9,71,67,32.7,23,3,Special Event,Medium
2025-01-02 23:40:00,Prayer Area,179,800,0.224,10.1,41,41,27.3,23,3,Maintenance Window,Low
2025-01-02 23:50:00,Food Court,233,1200,0.194,9.6,47,24,35.6,23,3,Normal Day,Low
2025-01-03 00:00:00,Gate A,694,1000,0.694,21.1,82,101,33.3,0,4,Special Event,High
2025-01-03 00:10:00,Food Court,526,1200,0.438,13.6,63,76,40.4,0,4,Weather Disruption,Medium
2025-01-03 00:20:00,Prayer Area,348,800,0.435,13.4,53,29,40.8,0,4,Weather Disruption,Low
2025-01-03 00:30:00,Service Corridor,196,500,0.392,16.5,68,69,28.0,0,4,Peak Hour,Medium
2025-01-03 00:40:00,Emergency Exit,236,600,0.393,15.6,60,56,34.6,0,4,Peak Hour,Medium
2025-01-03 00:50:00,Main Hall,473,4000,0.118,2.5,17,29,32.5,0,4,Maintenance Window,Low
2025-01-03 01:00:00,Parking Area,824,1500,0.549,12.4,99,135,31.8,1,4,Peak Hour,Medium
2025-01-03 01:10:00,Prayer Area,167,800,0.209,6.8,47,23,46.6,1,4,Weather Disruption,Low
2025-01-03 01:20:00,Gate A,524,1000,0.524,15.0,109,92,32.7,1,4,Special Event,Medium
2025-01-03 01:30:00,Main Hall,423,4000,0.106,0.4,36,38,23.6,1,4,Normal Day,Low
2025-01-03 01:40:00,Parking Area,298,1500,0.199,5.6,74,69,24.2,1,4,Peak Hour,Low
2025-01-03 01:50:00,Emergency Exit,312,600,0.52,15.2,69,61,40.3,1,4,Weather Disruption,Medium
2025-01-03 02:00:00,Food Court,556,1200,0.463,16.6,75,92,42.4,2,4,Weather Disruption,Medium
2025-01-03 02:10:00,Parking Area,709,1500,0.473,15.2,29,17,33.9,2,4,Normal Day,Low
2025-01-03 02:20:00,Food Court,470,1200,0.392,9.5,31,36,32.0,2,4,Maintenance Window,Low
2025-01-03 02:30:00,Food Court,735,1200,0.613,19.0,94,81,30.5,2,4,Special Event,High
2025-01-03 02:40:00,Prayer Area,524,800,0.655,18.5,87,75,29.9,2,4,Special Event,High
2025-01-03 02:50:00,Service Corridor,208,500,0.416,14.4,92,79,41.7,2,4,Peak Hour,Low
2025-01-03 03:00:00,Parking Area,578,1500,0.385,11.4,75,93,39.6,3,4,Weather Disruption,Medium
2025-01-03 03:10:00,Main Hall,1904,4000,0.476,22.6,84,58,26.5,3,4,Peak Hour,Medium
2025-01-03 03:20:00,Gate B,437,1000,0.437,14.0,72,88,33.8,3,4,Weather Disruption,Low
2025-01-03 03:30:00,Main Hall,2214,4000,0.553,17.2,65,80,34.3,3,4,Weather Disruption,Medium
2025-01-03 03:40:00,Food Court,558,1200,0.465,16.1,63,88,44.1,3,4,Normal Day,Low
2025-01-03 03:50:00,Food Court,489,1200,0.407,10.4,56,53,31.9,3,4,Weather Disruption,Medium
2025-01-03 04:00:00,Service Corridor,310,500,0.62,19.2,93,72,40.6,4,4,Peak Hour,High
2025-01-03 04:10:00,Parking Area,325,1500,0.217,3.6,44,44,27.7,4,4,Normal Day,Low
2025-01-03 04:20:00,Service Corridor,388,500,0.776,18.3,89,76,30.9,4,4,Special Event,High
2025-01-03 04:30:00,Food Court,677,1200,0.564,15.8,70,49,29.1,4,4,Peak Hour,Medium
2025-01-03 04:40:00,Main Hall,3278,4000,0.82,21.2,99,92,33.1,4,4,Special Event,High
2025-01-03 04:50:00,Prayer Area,304,800,0.38,16.2,69,56,30.1,4,4,Maintenance Window,Low
2025-01-03 05:00:00,Gate A,678,1000,0.678,14.5,102,72,30.4,5,4,Special Event,High
2025-01-03 05:10:00,Emergency Exit,362,600,0.603,17.7,88,131,39.4,5,4,Weather Disruption,High
2025-01-03 05:20:00,Gate A,215,1000,0.215,13.5,30,12,29.8,5,4,Normal Day,Low
2025-01-03 05:30:00,Gate A,333,1000,0.333,15.0,37,13,34.7,5,4,Normal Day,Low
2025-01-03 05:40:00,Food Court,216,1200,0.18,5.7,42,65,24.8,5,4,Normal Day,Low
2025-01-03 05:50:00,Gate B,470,1000,0.47,17.4,74,68,31.2,5,4,Special Event,High
2025-01-03 06:00:00,Food Court,413,1200,0.344,9.2,71,71,40.4,6,4,Weather Disruption,Medium
2025-01-03 06:10:00,Main Hall,1517,4000,0.379,6.8,44,53,24.5,6,4,Normal Day,Low
2025-01-03 06:20:00,Food Court,504,1200,0.42,4.0,33,68,27.3,6,4,Normal Day,Low
2025-01-03 06:30:00,Service Corridor,414,500,0.828,25.5,110,101,31.8,6,4,Special Event,High
2025-01-03 06:40:00,Service Corridor,395,500,0.79,16.6,98,103,36.0,6,4,Peak Hour,High
2025-01-03 06:50:00,Gate A,426,1000,0.426,21.1,33,25,28.5,6,4,Maintenance Window,Medium
2025-01-03 07:00:00,Emergency Exit,211,600,0.352,10.4,75,69,47.7,7,4,Weather Disruption,Low
2025-01-03 07:10:00,Prayer Area,572,800,0.715,22.2,88,117,38.3,7,4,Weather Disruption,High
2025-01-03 07:20:00,Prayer Area,246,800,0.307,12.0,73,71,32.1,7,4,Maintenance Window,Low
2025-01-03 07:30:00,Food Court,881,1200,0.734,13.0,97,42,37.3,7,4,Peak Hour,High
2025-01-03 07:40:00,Parking Area,350,1500,0.233,4.5,41,42,27.5,7,4,Maintenance Window,Low
2025-01-03 07:50:00,Gate B,784,1000,0.784,24.4,100,131,37.0,7,4,Weather Disruption,High
2025-01-03 08:00:00,Emergency Exit,341,600,0.568,13.6,56,46,37.5,8,4,Normal Day,Medium
2025-01-03 08:10:00,Emergency Exit,624,600,1.04,26.8,118,78,19.1,8,4,Special Event,High
2025-01-03 08:20:00,Food Court,1119,1200,0.932,29.2,120,84,28.2,8,4,Peak Hour,High
2025-01-03 08:30:00,Prayer Area,914,800,1.143,32.5,113,80,33.9,8,4,Special Event,High
2025-01-03 08:40:00,Gate A,458,1000,0.458,18.9,48,6,32.5,8,4,Normal Day,Medium
2025-01-03 08:50:00,Service Corridor,178,500,0.356,11.0,54,29,27.4,8,4,Maintenance Window,Low
2025-01-03 09:00:00,Gate B,585,1000,0.585,18.9,96,99,28.2,9,4,Weather Disruption,High
2025-01-03 09:10:00,Gate A,871,1000,0.871,20.5,77,57,29.1,9,4,Peak Hour,High
2025-01-03 09:20:00,Service Corridor,484,500,0.968,28.2,116,86,25.7,9,4,Special Event,High
2025-01-03 09:30:00,Gate A,791,1000,0.791,14.3,83,54,37.9,9,4,Peak Hour,Medium
2025-01-03 09:40:00,Gate A,522,1000,0.522,19.6,37,27,33.1,9,4,Maintenance Window,Low
2025-01-03 09:50:00,Gate A,355,1000,0.355,16.5,35,38,35.7,9,4,Maintenance Window,Medium
2025-01-03 10:00:00,Prayer Area,647,800,0.809,27.3,65,86,32.9,10,4,Weather Disruption,High
2025-01-03 10:10:00,Service Corridor,145,500,0.29,7.4,43,63,29.4,10,4,Maintenance Window,Low
2025-01-03 10:20:00,Food Court,1140,1200,0.95,27.1,123,151,28.1,10,4,Special Event,High
2025-01-03 10:30:00,Service Corridor,455,500,0.91,22.4,86,100,33.9,10,4,Weather Disruption,High
2025-01-03 10:40:00,Service Corridor,262,500,0.524,13.7,21,0,23.7,10,4,Maintenance Window,Low
2025-01-03 10:50:00,Main Hall,1516,4000,0.379,10.2,39,33,36.6,10,4,Normal Day,Low
2025-01-03 11:00:00,Service Corridor,180,500,0.36,10.6,47,59,25.5,11,4,Maintenance Window,Low
2025-01-03 11:10:00,Emergency Exit,265,600,0.442,16.0,41,75,25.6,11,4,Maintenance Window,Low
2025-01-03 11:20:00,Gate B,880,1000,0.88,23.0,96,96,36.9,11,4,Peak Hour,High
2025-01-03 11:30:00,Gate A,748,1000,0.748,22.8,74,97,49.1,11,4,Weather Disruption,High
2025-01-03 11:40:00,Service Corridor,383,500,0.766,24.5,94,103,43.0,11,4,Weather Disruption,High
2025-01-03 11:50:00,Service Corridor,263,500,0.526,20.1,54,72,28.5,11,4,Maintenance Window,Medium
2025-01-03 12:00:00,Food Court,679,1200,0.566,18.9,60,52,30.1,12,4,Normal Day,Medium
2025-01-03 12:10:00,Main Hall,3594,4000,0.898,23.1,136,111,21.0,12,4,Special Event,High
2025-01-03 12:20:00,Food Court,637,1200,0.531,14.6,73,66,35.7,12,4,Normal Day,Medium
2025-01-03 12:30:00,Service Corridor,218,500,0.436,13.1,61,48,21.9,12,4,Maintenance Window,Medium
2025-01-03 12:40:00,Prayer Area,718,800,0.897,25.0,87,105,37.8,12,4,Weather Disruption,High
2025-01-03 12:50:00,Gate A,782,1000,0.782,16.0,74,47,29.5,12,4,Normal Day,High
2025-01-03 13:00:00,Emergency Exit,684,600,1.14,27.9,87,89,37.2,13,4,Special Event,High
2025-01-03 13:10:00,Prayer Area,670,800,0.838,26.4,114,140,33.3,13,4,Weather Disruption,High
2025-01-03 13:20:00,Food Court,1052,1200,0.877,24.7,142,132,37.4,13,4,Special Event,High
2025-01-03 13:30:00,Emergency Exit,277,600,0.462,11.7,32,56,36.9,13,4,Maintenance Window,Low
2025-01-03 13:40:00,Food Court,487,1200,0.406,14.0,51,71,30.4,13,4,Maintenance Window,Medium
2025-01-03 13:50:00,Prayer Area,393,800,0.491,12.3,80,92,33.6,13,4,Maintenance Window,Low
2025-01-03 14:00:00,Gate A,1215,1000,1.215,31.6,93,97,27.3,14,4,Special Event,High
2025-01-03 14:10:00,Food Court,1073,1200,0.894,27.2,82,51,29.0,14,4,Peak Hour,High
2025-01-03 14:20:00,Food Court,1040,1200,0.867,25.5,99,77,20.7,14,4,Special Event,High
2025-01-03 14:30:00,Gate B,1178,1000,1.178,27.6,145,110,26.6,14,4,Special Event,High
2025-01-03 14:40:00,Main Hall,1822,4000,0.456,13.6,74,104,25.9,14,4,Normal Day,Low
2025-01-03 14:50:00,Parking Area,1423,1500,0.949,24.7,111,114,36.0,14,4,Special Event,High
2025-01-03 15:00:00,Prayer Area,731,800,0.914,22.4,105,87,25.2,15,4,Peak Hour,High
2025-01-03 15:10:00,Gate A,1004,1000,1.004,31.0,106,95,42.0,15,4,Special Event,High
2025-01-03 15:20:00,Main Hall,3414,4000,0.854,26.6,81,68,27.1,15,4,Peak Hour,High
2025-01-03 15:30:00,Parking Area,1502,1500,1.001,27.4,98,70,28.3,15,4,Special Event,High
2025-01-03 15:40:00,Service Corridor,201,500,0.402,11.6,40,41,26.7,15,4,Maintenance Window,Low
2025-01-03 15:50:00,Gate A,778,1000,0.778,22.6,87,80,37.8,15,4,Peak Hour,High
2025-01-03 16:00:00,Prayer Area,421,800,0.526,19.3,53,73,26.5,16,4,Normal Day,Low
2025-01-03 16:10:00,Service Corridor,130,500,0.26,9.0,65,33,23.6,16,4,Normal Day,Low
2025-01-03 16:20:00,Emergency Exit,414,600,0.69,23.4,97,110,38.7,16,4,Weather Disruption,High
2025-01-03 16:30:00,Service Corridor,418,500,0.836,19.1,101,127,39.1,16,4,Weather Disruption,High
2025-01-03 16:40:00,Gate A,391,1000,0.391,13.5,69,71,41.5,16,4,Weather Disruption,Medium
2025-01-03 16:50:00,Emergency Exit,462,600,0.77,21.1,92,81,35.2,16,4,Peak Hour,High
2025-01-03 17:00:00,Gate A,496,1000,0.496,9.7,50,41,28.1,17,4,Maintenance Window,Low
2025-01-03 17:10:00,Parking Area,1431,1500,0.954,21.2,80,44,38.6,17,4,Peak Hour,High
2025-01-03 17:20:00,Emergency Exit,176,600,0.293,7.6,36,82,37.0,17,4,Maintenance Window,Low
2025-01-03 17:30:00,Parking Area,1199,1500,0.799,16.2,120,122,35.2,17,4,Special Event,High
2025-01-03 17:40:00,Gate A,529,1000,0.529,16.8,51,24,30.6,17,4,Normal Day,Medium
2025-01-03 17:50:00,Main Hall,3904,4000,0.976,26.5,123,120,26.5,17,4,Special Event,High
2025-01-03 18:00:00,Prayer Area,337,800,0.421,11.6,34,2,38.8,18,4,Maintenance Window,Medium
2025-01-03 18:10:00,Emergency Exit,566,600,0.943,26.5,107,88,27.9,18,4,Special Event,High
2025-01-03 18:20:00,Emergency Exit,209,600,0.348,13.1,34,62,26.7,18,4,Normal Day,Low
2025-01-03 18:30:00,Prayer Area,576,800,0.72,20.1,88,73,27.1,18,4,Peak Hour,High
2025-01-03 18:40:00,Parking Area,992,1500,0.661,16.2,78,86,33.4,18,4,Peak Hour,High
2025-01-03 18:50:00,Food Court,1076,1200,0.897,21.8,105,106,34.4,18,4,Special Event,High
2025-01-03 19:00:00,Main Hall,2354,4000,0.589,22.1,50,57,31.1,19,4,Weather Disruption,High
2025-01-03 19:10:00,Gate A,566,1000,0.566,14.9,82,60,22.7,19,4,Peak Hour,Medium
2025-01-03 19:20:00,Main Hall,2871,4000,0.718,15.2,93,91,24.8,19,4,Peak Hour,Medium
2025-01-03 19:30:00,Gate B,591,1000,0.591,22.8,34,80,25.4,19,4,Normal Day,High
2025-01-03 19:40:00,Parking Area,745,1500,0.497,16.4,78,76,31.2,19,4,Peak Hour,Medium
2025-01-03 19:50:00,Parking Area,894,1500,0.596,20.4,92,91,26.7,19,4,Peak Hour,Medium
2025-01-03 20:00:00,Service Corridor,131,500,0.262,12.1,61,61,37.2,20,4,Normal Day,Low
2025-01-03 20:10:00,Prayer Area,191,800,0.239,14.0,44,48,28.3,20,4,Normal Day,Low
2025-01-03 20:20:00,Gate B,765,1000,0.765,18.5,150,107,23.7,20,4,Special Event,High
2025-01-03 20:30:00,Prayer Area,558,800,0.698,21.1,73,49,24.6,20,4,Special Event,High
2025-01-03 20:40:00,Food Court,82,1200,0.068,1.5,30,16,32.0,20,4,Normal Day,Low
2025-01-03 20:50:00,Gate B,652,1000,0.652,21.8,86,78,32.6,20,4,Peak Hour,High
2025-01-03 21:00:00,Parking Area,662,1500,0.441,11.2,79,81,34.7,21,4,Weather Disruption,Low
2025-01-03 21:10:00,Prayer Area,341,800,0.426,13.6,40,56,27.2,21,4,Normal Day,Low
2025-01-03 21:20:00,Prayer Area,196,800,0.245,8.2,46,68,30.1,21,4,Normal Day,Low
2025-01-03 21:30:00,Gate B,182,1000,0.182,13.7,35,0,31.8,21,4,Maintenance Window,Medium
2025-01-03 21:40:00,Food Court,552,1200,0.46,11.1,60,50,31.1,21,4,Maintenance Window,Low
2025-01-03 21:50:00,Emergency Exit,95,600,0.158,10.2,46,53,23.2,21,4,Maintenance Window,Low
2025-01-03 22:00:00,Gate B,584,1000,0.584,20.4,99,70,16.3,22,4,Peak Hour,Medium
2025-01-03 22:10:00,Gate A,239,1000,0.239,7.0,70,96,30.1,22,4,Normal Day,Low
2025-01-03 22:20:00,Main Hall,1901,4000,0.475,19.3,81,98,43.8,22,4,Weather Disruption,Medium
2025-01-03 22:30:00,Emergency Exit,266,600,0.443,6.2,45,19,32.7,22,4,Peak Hour,Low
2025-01-03 22:40:00,Parking Area,1071,1500,0.714,15.9,88,80,26.3,22,4,Peak Hour,High
2025-01-03 22:50:00,Parking Area,973,1500,0.649,16.2,116,98,35.1,22,4,Peak Hour,Medium
2025-01-03 23:00:00,Prayer Area,310,800,0.388,12.9,80,53,29.4,23,4,Peak Hour,Low
2025-01-03 23:10:00,Service Corridor,223,500,0.446,18.4,74,67,23.4,23,4,Peak Hour,Medium
2025-01-03 23:20:00,Gate B,464,1000,0.464,14.9,75,90,38.1,23,4,Normal Day,Low
2025-01-03 23:30:00,Main Hall,1597,4000,0.399,10.5,57,90,34.1,23,4,Peak Hour,Low
2025-01-03 23:40:00,Emergency Exit,305,600,0.508,21.1,53,50,35.7,23,4,Weather Disruption,Medium
2025-01-03 23:50:00,Gate A,181,1000,0.181,10.2,70,67,27.9,23,4,Maintenance Window,Low
2025-01-04 00:00:00,Emergency Exit,229,600,0.382,10.5,91,84,19.8,0,5,Peak Hour,Low
2025-01-04 00:10:00,Gate B,600,1000,0.6,14.9,95,80,33.7,0,5,Special Event,Medium
2025-01-04 00:20:00,Gate A,452,1000,0.452,13.6,82,63,39.8,0,5,Weather Disruption,High
2025-01-04 00:30:00,Gate A,436,1000,0.436,13.3,60,61,44.3,0,5,Weather Disruption,Medium
2025-01-04 00:40:00,Gate B,210,1000,0.21,9.2,38,48,32.6,0,5,Normal Day,Low
2025-01-04 00:50:00,Service Corridor,335,500,0.67,15.9,86,71,27.7,0,5,Special Event,Medium
2025-01-04 01:00:00,Gate A,504,1000,0.504,13.1,89,96,31.0,1,5,Special Event,High
2025-01-04 01:10:00,Emergency Exit,143,600,0.238,9.2,49,59,40.4,1,5,Normal Day,Low
2025-01-04 01:20:00,Main Hall,1808,4000,0.452,9.2,85,112,33.7,1,5,Weather Disruption,Medium
2025-01-04 01:30:00,Gate B,410,1000,0.41,16.2,83,50,31.1,1,5,Special Event,Medium
2025-01-04 01:40:00,Service Corridor,257,500,0.514,11.8,62,67,42.8,1,5,Weather Disruption,Medium
2025-01-04 01:50:00,Gate A,326,1000,0.326,8.8,68,50,36.6,1,5,Maintenance Window,Low
2025-01-04 02:00:00,Gate B,295,1000,0.295,7.4,31,46,35.3,2,5,Maintenance Window,Low
2025-01-04 02:10:00,Gate A,679,1000,0.679,19.3,81,54,31.2,2,5,Special Event,High
2025-01-04 02:20:00,Prayer Area,254,800,0.318,11.9,51,41,29.2,2,5,Maintenance Window,Low
2025-01-04 02:30:00,Parking Area,396,1500,0.264,10.4,48,60,31.2,2,5,Maintenance Window,Low
2025-01-04 02:40:00,Emergency Exit,164,600,0.273,7.8,44,58,26.7,2,5,Maintenance Window,Low
2025-01-04 02:50:00,Gate B,224,1000,0.224,5.6,63,85,32.7,2,5,Normal Day,Low
2025-01-04 03:00:00,Food Court,808,1200,0.673,18.1,66,62,31.9,3,5,Normal Day,Medium
2025-01-04 03:10:00,Gate A,453,1000,0.453,14.7,50,36,32.1,3,5,Maintenance Window,Low
2025-01-04 03:20:00,Main Hall,2158,4000,0.539,23.9,91,51,26.5,3,5,Special Event,High
2025-01-04 03:30:00,Parking Area,822,1500,0.548,18.1,68,77,33.6,3,5,Weather Disruption,Medium
2025-01-04 03:40:00,Service Corridor,186,500,0.372,15.4,85,89,30.2,3,5,Peak Hour,Medium
2025-01-04 03:50:00,Gate A,585,1000,0.585,17.4,88,99,33.1,3,5,Weather Disruption,Medium
2025-01-04 04:00:00,Service Corridor,315,500,0.63,19.9,64,36,26.4,4,5,Peak Hour,High
2025-01-04 04:10:00,Service Corridor,195,500,0.39,10.1,76,43,29.4,4,5,Peak Hour,Medium
2025-01-04 04:20:00,Main Hall,2660,4000,0.665,21.7,93,68,35.8,4,5,Special Event,High
2025-01-04 04:30:00,Gate B,613,1000,0.613,16.5,91,83,35.1,4,5,Peak Hour,Medium
2025-01-04 04:40:00,Service Corridor,127,500,0.254,11.7,22,41,32.3,4,5,Maintenance Window,Low
2025-01-04 04:50:00,Food Court,1149,1200,0.958,28.1,133,114,21.7,4,5,Special Event,High
2025-01-04 05:00:00,Gate B,299,1000,0.299,7.8,47,60,22.7,5,5,Normal Day,Low
2025-01-04 05:10:00,Parking Area,941,1500,0.627,20.4,91,87,35.5,5,5,Special Event,High
2025-01-04 05:20:00,Parking Area,347,1500,0.231,12.4,32,38,31.3,5,5,Normal Day,Low
2025-01-04 05:30:00,Service Corridor,93,500,0.186,4.0,48,53,35.7,5,5,Maintenance Window,Low
2025-01-04 05:40:00,Emergency Exit,439,600,0.732,19.0,94,68,38.2,5,5,Peak Hour,High
2025-01-04 05:50:00,Main Hall,3077,4000,0.769,17.6,109,121,27.5,5,5,Special Event,High
2025-01-04 06:00:00,Gate B,400,1000,0.4,11.9,39,60,28.4,6,5,Normal Day,Low
2025-01-04 06:10:00,Prayer Area,139,800,0.174,4.4,57,21,26.2,6,5,Normal Day,Low
2025-01-04 06:20:00,Prayer Area,736,800,0.92,22.6,129,96,35.0,6,5,Special Event,High
2025-01-04 06:30:00,Gate B,626,1000,0.626,14.7,81,73,27.5,6,5,Peak Hour,Medium
2025-01-04 06:40:00,Emergency Exit,287,600,0.478,15.8,54,48,30.8,6,5,Normal Day,Medium
2025-01-04 06:50:00,Emergency Exit,564,600,0.94,27.6,157,142,32.4,6,5,Special Event,High
2025-01-04 07:00:00,Emergency Exit,173,600,0.288,8.8,49,48,30.7,7,5,Maintenance Window,Low
2025-01-04 07:10:00,Gate B,664,1000,0.664,16.6,99,117,30.0,7,5,Weather Disruption,High
2025-01-04 07:20:00,Parking Area,653,1500,0.435,16.3,49,61,30.3,7,5,Maintenance Window,Low
2025-01-04 07:30:00,Parking Area,1352,1500,0.901,23.7,81,61,30.3,7,5,Special Event,High
2025-01-04 07:40:00,Emergency Exit,299,600,0.498,11.7,31,26,33.8,7,5,Normal Day,Medium
2025-01-04 07:50:00,Main Hall,2032,4000,0.508,14.5,80,87,40.7,7,5,Weather Disruption,Medium
2025-01-04 08:00:00,Service Corridor,392,500,0.784,23.7,75,72,24.5,8,5,Weather Disruption,High
2025-01-04 08:10:00,Gate B,843,1000,0.843,23.0,106,49,31.1,8,5,Special Event,High
2025-01-04 08:20:00,Gate A,318,1000,0.318,11.1,44,51,30.6,8,5,Normal Day,Low
2025-01-04 08:30:00,Prayer Area,446,800,0.557,14.5,78,70,41.1,8,5,Weather Disruption,Medium
2025-01-04 08:40:00,Main Hall,2806,4000,0.702,20.1,88,126,34.7,8,5,Weather Disruption,High
2025-01-04 08:50:00,Parking Area,1177,1500,0.785,19.8,68,48,24.6,8,5,Peak Hour,High
2025-01-04 09:00:00,Service Corridor,448,500,0.896,25.5,118,84,28.7,9,5,Special Event,High
2025-01-04 09:10:00,Parking Area,1239,1500,0.826,24.6,78,100,30.4,9,5,Weather Disruption,High
2025-01-04 09:20:00,Emergency Exit,353,600,0.588,18.4,50,12,19.9,9,5,Maintenance Window,High
2025-01-04 09:30:00,Emergency Exit,387,600,0.645,18.4,83,104,38.7,9,5,Weather Disruption,High
2025-01-04 09:40:00,Parking Area,729,1500,0.486,17.9,40,92,31.9,9,5,Normal Day,Medium
2025-01-04 09:50:00,Parking Area,1589,1500,1.059,29.7,78,91,28.3,9,5,Peak Hour,High
2025-01-04 10:00:00,Prayer Area,375,800,0.469,12.4,48,45,39.6,10,5,Maintenance Window,Medium
2025-01-04 10:10:00,Emergency Exit,526,600,0.877,22.2,111,88,27.9,10,5,Peak Hour,High
2025-01-04 10:20:00,Parking Area,776,1500,0.517,10.6,67,105,33.6,10,5,Normal Day,Medium
2025-01-04 10:30:00,Food Court,1314,1200,1.095,25.3,113,109,30.5,10,5,Special Event,High
2025-01-04 10:40:00,Gate B,704,1000,0.704,21.0,119,125,20.5,10,5,Peak Hour,High
2025-01-04 10:50:00,Food Court,1057,1200,0.881,22.5,125,116,23.5,10,5,Special Event,High
2025-01-04 11:00:00,Emergency Exit,233,600,0.388,15.9,43,36,34.4,11,5,Maintenance Window,Medium
2025-01-04 11:10:00,Main Hall,3751,4000,0.938,27.9,104,113,38.4,11,5,Weather Disruption,High
2025-01-04 11:20:00,Gate B,777,1000,0.777,20.2,94,105,29.8,11,5,Peak Hour,High
2025-01-04 11:30:00,Gate B,507,1000,0.507,16.9,52,78,33.2,11,5,Normal Day,Low
2025-01-04 11:40:00,Prayer Area,872,800,1.09,27.4,110,103,24.8,11,5,Peak Hour,High
2025-01-04 11:50:00,Parking Area,690,1500,0.46,17.3,59,56,32.2,11,5,Normal Day,Low
2025-01-04 12:00:00,Gate A,1182,1000,1.182,27.8,121,97,22.1,12,5,Special Event,High
2025-01-04 12:10:00,Main Hall,3784,4000,0.946,20.8,74,60,37.8,12,5,Peak Hour,High
2025-01-04 12:20:00,Parking Area,1413,1500,0.942,26.1,77,82,28.3,12,5,Peak Hour,High
2025-01-04 12:30:00,Gate B,861,1000,0.861,24.0,88,99,36.7,12,5,Weather Disruption,High
2025-01-04 12:40:00,Gate B,665,1000,0.665,16.3,71,61,24.1,12,5,Normal Day,High
2025-01-04 12:50:00,Gate A,1011,1000,1.011,25.5,97,89,32.9,12,5,Peak Hour,High
2025-01-04 13:00:00,Parking Area,823,1500,0.549,12.3,55,82,38.4,13,5,Normal Day,Medium
2025-01-04 13:10:00,Prayer Area,760,800,0.95,27.5,108,105,31.8,13,5,Peak Hour,High
2025-01-04 13:20:00,Emergency Exit,184,600,0.307,11.8,51,63,23.3,13,5,Normal Day,Low
2025-01-04 13:30:00,Main Hall,3606,4000,0.901,23.6,100,121,24.9,13,5,Peak Hour,High
2025-01-04 13:40:00,Gate A,826,1000,0.826,22.0,113,128,32.2,13,5,Peak Hour,High
2025-01-04 13:50:00,Gate A,365,1000,0.365,10.3,15,40,34.8,13,5,Maintenance Window,Medium
2025-01-04 14:00:00,Main Hall,3947,4000,0.987,25.9,107,82,45.3,14,5,Weather Disruption,High
2025-01-04 14:10:00,Gate B,483,1000,0.483,12.3,38,31,20.7,14,5,Maintenance Window,Medium
